R_time_norm,R_space_norm,R_strategy_norm,R_total
0.3481504549239613,0.6302565537990452,0.7195855520443295,0.4493803599791185
0.23504980804815084,0.6855316510663954,0.5143843238981542,0.35131966340846865
0.4249502849958297,0.8331842112095139,0.6844800062457144,0.5312403302561581
0.4609762405730683,0.3872681322704238,0.6930182527099376,0.48211869848413685
0.9682353948826042,0.9985413707963942,0.5872564815517454,0.9182441763928171
0.3748443052998651,0.5655951505790145,0.6858243957512226,0.4519446956157002
0.39540419170341357,0.6288558036425091,0.5306421722095317,0.45428148409201335
0.29789376968609854,0.6627239046545828,0.6715720704830339,0.41338110365383585
0.26426351006589266,0.6566520185105595,0.6946376200111952,0.39259155207883234
0.31008703939779036,0.3917892857157165,0.8027851176889598,0.3950999158642708
0.7283662988923332,0.7420229256127557,0.5624206802220062,0.7066680886715572
0.9489251562833646,0.5856150365798599,0.5164542925954921,0.8251914990509435
0.7993452407188667,0.682678776656327,0.8473183126149132,0.7866330329085134
0.5164661712276141,0.8783270151145706,0.7028269707120999,0.60436431564121
0.7336889327049907,0.5820067295392819,0.5965084144346672,0.6883029589357631
0.500299520722235,0.7555217433207817,0.5358793729130005,0.548431444552616
0.376837481239037,0.3546494781742523,0.5151595910179894,0.3931039736077296
0.7105940664622659,0.8860374000242754,0.45083533468838766,0.7025783703568028
0.4036609235748485,0.8838735051804203,0.4600731590738827,0.49270016778027403
0.6171746961425842,0.889276001986775,0.6818568164424392,0.6723581756152259
0.38097417189274996,0.6299144966559813,0.7093787365174558,0.47039514234547086
0.6432830462427465,0.5712489986165079,0.6486173351069993,0.6319219338782628
0.2737836344421474,0.6587786028417351,0.6621006245114858,0.3947842730241304
0.9424044203474274,0.9387437906791076,0.7584859140056855,0.9151903386912003
0.4534577841893395,0.8808392490422678,0.7412436633061112,0.5670590950617385
0.5214581506224775,0.9442411004924754,0.5349315239115893,0.5946150094190862
0.6331875811211749,0.5936158994415894,0.6016793082382546,0.6219660149914052
0.16934764180068168,0.1893826366918654,0.5106998347304154,0.22208702687884305
0.6333232152366487,0.6877125808319196,0.614463462969057,0.6397564766016699
0.4517739199742134,0.6325008389819392,0.6682352385607546,0.5135170906861904
0.34514785859647706,0.7246957918220915,0.7361081508987996,0.4656133284940042
0.9268849352205707,0.9388467088996363,0.3391458796693595,0.84390325104199
0.6293407913785356,0.824756417038129,0.600158905141299,0.6580340491674623
0.3703717217452483,0.7977305773920941,0.7207918507749003,0.4930271294760279
0.14166236254170186,0.6059196160790135,0.4244488670369022,0.26075159202513426
0.5607844221200392,0.654504847758345,0.5525532990828189,0.5753791949689899
0.42811229268680356,0.6535401846554657,0.6481487696875616,0.4979013737872523
0.35788870545732676,0.44856999163817923,0.5739966126481784,0.4044145808447294
0.18749159961347997,0.5336794666854159,0.6437831896162192,0.3117862481965873
0.5242361392729917,0.46710459734345844,0.5273048859481632,0.5150573896315063
0.9682353948826042,0.7443733661616037,0.4653230601994299,0.8578017179235249
0.5657583596134287,0.8148085815519099,0.5569889796615295,0.6064371454364881
0.17476574251746924,0.5020090066831565,0.8199674319565513,0.323188986962303
0.3593533222635259,0.7996746198623697,0.5910985148031553,0.4670296893425684
0.5337385632276993,0.7134376393098771,0.5956290470925707,0.5729552250046547
0.4711910712428121,0.6235933633455595,0.5267063273899506,0.5048882372379048
0.5258846981319386,0.533725786738366,0.6987562761218364,0.5522053243645663
0.27211099738216615,0.5514239106503075,0.6257670220410576,0.37029931681507056
0.6918493079870568,0.5416164574706608,0.5703789325027113,0.6489793810223838
0.4682260034750224,0.6284060997168979,0.5443717052928105,0.5062166570896249
0.4607393905515818,0.8864213580230892,0.6263174099129143,0.5563812661367027
0.34297405849151247,0.45439134693059124,0.46403755440467664,0.3792475251005025
0.7684522821766607,0.5503519240762769,0.6844435396467838,0.7195691269174976
0.673811931426279,0.8905342835829932,0.7954575404380141,0.7279058793865765
0.9104414998323892,0.6177754323545182,0.21139996266918215,0.7600559210314501
0.404338213874231,0.37403257569003745,0.5905015899447552,0.42615607601876326
0.8097332744956299,0.8520561891224432,0.6037244505429947,0.7870694894144773
0.41640722049701534,0.6368068867669585,0.5399161209508163,0.47138999178956936
0.47093673420110316,0.6869321620686584,0.42607786371932654,0.5008290621820949
0.7243693819352041,0.7098148730258009,0.44904870941289354,0.6821022669834251
0.7619339106505228,0.9359101582214497,0.47587334421846395,0.7498674544999097
0.1793205158632649,0.7012026810099208,0.670370779122828,0.33823362066222046
0.5231925914594201,0.6720647422542814,0.5760810748765537,0.5559153106214179
0.2403383920534403,0.8222082610384288,0.6418855335486447,0.3964115234639817
0.5262990863436243,0.7833328920230924,0.7684219301646773,0.6046055200316409
0.42941888212672236,0.9124370161554026,0.7965177714228722,0.5638608717829184
0.368680792628345,0.776619417959847,0.4790707902326564,0.4533531340959094
0.3918775642369944,0.44880089012108326,0.709052495884301,0.44733355414533876
0.42651596952657495,0.8207605412829179,0.6341565852432703,0.522945832049651
0.8241592155661436,0.6922648441946855,0.5806404526679372,0.7667278675328074
0.31260328037444607,0.43176675238533535,0.5289769410547089,0.3639647793828478
0.24736816434388265,0.7450445612007359,0.5155390231682543,0.36997245216972685
0.24097859913580677,0.7533255215147567,0.6723865692818234,0.38966048360017125
0.5921508214809672,0.5418199345200432,0.6015748938336203,0.5850365718716658
0.5631629447949218,0.7617826607095033,0.5335629608108136,0.5923353968484255
0.6537422254716004,0.5043793976335826,0.5394501132347802,0.6120569250927657
0.42557673255751505,0.8353343519976346,0.70605447573955,0.5351528259514489
0.5079521047879173,0.8303679321950215,0.6501547023272254,0.5828206368504161
0.17838527562633338,0.7289670799834935,0.6762923744931346,0.3431238041367713
0.19218959429042,0.677634308832392,0.7098068631086499,0.3488076299280565
0.8974762291124181,0.9999999999998396,0.5855711893845561,0.8696376703167727
0.6716769229564737,0.6940650140016229,0.713218025008018,0.6814552010384887
0.3594736026539315,0.8190554385341751,0.7712019073499803,0.4964223890854924
0.23507149432971858,0.8201063072892019,0.5835685301064308,0.3840058044608987
0.8220492680254452,0.7768536908056547,0.45525222894326733,0.7613924139233842
0.4242848355701879,0.8322962695318192,0.613678726948603,0.5203946547640306
0.5211857801680335,0.7340635454045068,0.7201747757438797,0.5858172719505541
0.449003286791422,0.9586293252028545,0.7197622145405265,0.5739945020397477
0.38405210431101494,0.9712399985636453,0.6503571265326806,0.5214627857931698
0.20127983012770256,0.7104071154634326,0.5331903869161225,0.33503053590929077
0.5683588036256618,0.7538908405632717,0.6333925144926031,0.6090124585002535
0.5039077777273662,0.749452077275907,0.6647945870024998,0.5685310417028674
0.5469034413695574,0.4586171732195503,0.7064540544084739,0.5551071272962128
0.21824865104966387,0.5716942733733381,0.49100604083787025,0.31722375411324405
0.32715452167285747,0.9008524363937986,0.6631401712723737,0.47237003848693077
0.25808880246348154,0.3985696377366338,0.6312658607644346,0.33571699333160204
0.69133672262031,0.4759102067624317,0.47767342253634104,0.624153813494731
0.2524593381933805,0.8283082850110827,0.5794682159768392,0.39673896515063084
0.10696327107891047,0.6548990135958135,0.7300254270669986,0.2893555333973983
0.7141505780419741,0.9074123942568729,0.7203667565425615,0.7476001954647612
0.4753947483956276,0.8265609967021141,0.6708139069195209,0.5628016080021894
0.13665224792538697,0.6162430956851493,0.755373741485036,0.3069056024826301
0.3544578454390023,0.7559573673290324,0.5215692080614894,0.4462484710208926
0.4382128298727503,0.9495186105864405,0.7179918430067886,0.5647914076509937
0.9575679044053431,0.9999999999999175,0.698880102030963,0.9273042935387915
0.6733972265785659,0.7305043393832815,0.30736707551920683,0.6300818920600605
0.2126237291507043,0.6238164550070635,0.7084517652591461,0.35358459857675467
0.394075259770278,0.8158753522958752,0.6770652130233746,0.5060429456036678
0.20543357694867648,0.64646428137154,0.42815304692210343,0.3119241653661663
0.9151189877928027,0.9517986826711127,0.24480175080768696,0.8243583749638281
0.8886163403909731,0.9519304805712829,0.4187807451587987,0.8313345298828847
0.17900122594045034,0.5851509430129593,0.5208029391605069,0.2968380659797289
0.5705908033227646,0.7647328783752221,0.5000845183414437,0.5930933970271628
0.5436192170329899,0.7723885885704614,0.5327845704600536,0.5805834738817526
0.11767735878864276,0.9999999999999769,0.3533549771040031,0.3003677239717811
0.480134046029496,0.6287842498564167,0.4166344069904925,0.4959878166646935
0.6710917801523555,0.5942374407237225,0.6701809564073629,0.6580156544920206
0.625307168860993,0.9169181070857443,0.7228557010425568,0.6885296163649639
0.657137289794199,0.7156095756503905,0.7638141154779856,0.682412806470875
0.6413069807658215,0.7504649282695677,0.6539763641301094,0.6615244055808924
0.389457476592969,0.773271110049383,0.8306934479587108,0.517912068659807
0.5057639554783169,0.8494213143588529,0.7446815268939952,0.5981966691419961
0.3192103116350431,0.5958371849425211,0.8145018150332721,0.43742896152163036
0.4918616404112457,0.7223148696485018,0.7786419726290343,0.5721493468479885
0.559555597835117,0.5757755052881062,0.714051563052448,0.5846300452233862
0.639840442171471,0.7105235020515669,0.5275887372055075,0.6355120583593522
0.5325905017577564,0.7584330357697722,0.40444659089842094,0.5520970196532299
0.2569686883326003,0.6234874519442634,0.4842876117728907,0.3515745494855761
0.39626948005675106,0.44737015096927313,0.6372006235484342,0.43971871336042045
0.9385080788186427,0.8947587991850404,0.7314439938795619,0.9011947372968535
0.286891695870504,0.7891335488874047,0.5756256471718844,0.41323868232391614
0.6796628872442853,0.6801988370802242,0.6724588370547131,0.6787113362936753
0.38193842115887716,0.7561521522109966,0.6439841107050102,0.48286236919830366
0.38252226116067206,0.802103618355151,0.6622439983143241,0.49364361449029953
0.49697131344420703,0.6342398022989799,0.6001927346023519,0.5350185937761979
0.33364335709934473,0.5556175163505804,0.47781792720017047,0.39187990000181666
0.5378432428425367,0.8167905468208421,0.5001030984104816,0.5793678964162089
0.6695757649297194,0.8057727245451669,0.5187468014477682,0.6707028593251548
0.1932173702458763,0.9095583272757827,0.8837753671125856,0.4137347176913023
0.6337631843394137,0.6353606203371271,0.6729129895527077,0.6396939190451899
0.1893791851631953,0.28727828741391526,0.6308392842899597,0.2697102386187228
0.3121267026740539,0.876969765914305,0.5456676987359883,0.44103569649834834
0.5534910360088328,0.584576188048878,0.6692430647632075,0.5754662165601658
0.6906856835511048,0.8174861930783023,0.666131232692563,0.7084914498193097
0.3506867701981301,0.837674216303611,0.42585696568203923,0.4435797880249801
0.3523901112717808,0.795095379830399,0.7049944347396677,0.47794615044956573
0.4737004451514371,0.6543963953360274,0.49922121515891704,0.5078253713811507
0.19361794470052207,0.4721862644999306,0.49103749783615924,0.28354816914599457
0.5261587567315652,0.5422459977214318,0.7061623886055857,0.5548996721280982
0.5130539212741478,0.9715376138126659,0.6160167093410307,0.6051653642555159
0.2918420337309633,0.6134245633092725,0.6508048861520783,0.39791718236166496
0.09562176745168041,0.935279641697531,0.48521969183714586,0.29338551533892454
0.4413357035821172,0.8662046679310899,0.6738827575626127,0.5465254302756742
0.35136355201295816,0.49768188883199405,0.5606256060989467,0.4062702337528053
0.4977269346789011,0.769318299967995,0.5195005174637708,0.5466192716518559
0.5594077325577631,0.5460016142104855,0.3732290741510086,0.5302253860377446
0.414578098794425,0.4753084258006427,0.6687375634800954,0.46156225856532046
0.15053410836876574,0.3826541340088919,0.5527052973035977,0.24778989569556242
0.5095443485342986,0.64870692872079,0.561360606164081,0.5404766453940972
0.44919357182345626,0.8487339985812636,0.5553398141322515,0.5318377090605365
0.2830623107896977,0.7173871198572681,0.6787826014575584,0.41344209970325635
0.6520793688045724,0.48807551230764257,0.4692959940392607,0.5980231907103909
0.1354531390711998,0.5794733430730516,0.5894893032033802,0.2758993010976676
0.5394795639682244,0.7367909391291455,0.6634325992984664,0.5906378544820092
0.5389914433726811,0.8884351836612931,0.5651760087386342,0.6016341813481042
0.2531245261703453,0.849682256545261,0.6035075781405348,0.4042723635748322
0.6333317634246198,0.6168445987425017,0.6652958056940002,0.6351773737364041
0.357215324101925,0.76540877892471,0.8382681138241007,0.49553429823519823
0.011241388755715202,0.7341784565170494,0.5062671500129856,0.20459264535318084
0.6233461810262878,0.7867505778927371,0.48402075585746196,0.630719357694037
0.35696496750160184,0.6616669409621013,0.43029122719260304,0.418889384701361
0.06860373655405162,0.7444095348394968,0.4307865293241778,0.23480557992729517
0.43843082342738265,0.9054084924922327,0.7341978011112307,0.5598554285488404
0.909479667797287,0.7060643054736704,0.44724438739066597,0.8083723240703812
0.4424294746994867,0.7711513542949645,0.4978835955106349,0.5058149170350787
0.4803072949630917,0.9660402709207433,0.783885494446695,0.6060204412999662
0.9053038359423524,0.9858742706160555,0.9205871009788373,0.9210843380107491
0.5418858055271578,0.8444283513920244,0.5159709156536382,0.5890946725770322
0.5845360526920764,0.9159640457943713,0.6823367907704783,0.6545012715013601
0.6883480992573252,0.6184592537513396,0.7261828274709465,0.6820483769805545
0.38644544863209235,0.997849033174811,0.3874000698637966,0.48956085314337
0.3817917623225884,0.7191509272828234,0.5483384625639738,0.46269771056570463
0.3051146121541037,0.9999999999999174,0.5238175480849825,0.453780528017746
0.18924119315519075,0.7454772879410397,0.41592537126315043,0.3157089298403214
0.9772838841927122,0.8176174544191438,0.8756955407650344,0.9357003372085841
0.46402166241028525,0.7129161735005856,0.804586903412711,0.5551935430382532
0.18372654500175623,0.7453170824006508,0.686432381641258,0.35101322353840225
0.48258281123878866,0.8346393208359357,0.47286682010946346,0.5404738229040694
0.15891550343915548,0.6621031542503247,0.6485528360318382,0.3144756004469333
0.4197255405423352,0.7895680000687737,0.6629881920941372,0.5171969201222469
0.678633056543728,0.8993279179464693,0.3207372076434769,0.6640467930539428
0.3584437455297819,0.31056136811346435,0.6893524748659654,0.39823366776810487
0.14301355908944388,0.6205957898408145,0.5610956185049616,0.2839129657461039
0.1708728621394669,0.7101546947588757,0.6603250548200426,0.33248544805664304
0.48839639260336765,0.7429522884257591,0.69249185660869,0.5607861158197207
0.7830921053910452,0.7597043712906667,0.49447224708763615,0.7374139569224302
0.23393974763398384,0.5429377950184278,0.6919558972295692,0.352219995922594
0.5355476108455349,0.8079034543808272,0.501590283695108,0.5765091346520311
0.14701719056902632,0.8185727288441724,0.6095737035596775,0.32701880227022134
0.5439854283449931,0.7031457790134393,0.6384746386484712,0.5844570904225186
0.44379608983044716,0.9616328156084029,0.6384023207902725,0.5591573264874711
0.5633026301626479,0.9580587005044355,0.45292942121377466,0.6138288057923955
0.3230655663170202,0.7154005792181928,0.8344868632146435,0.46310530549038753
0.2871364739044019,0.6147871613554918,0.47374216179978434,0.36930809220748295
0.26664487652674507,0.9854201785539553,0.789867636160094,0.4633729088436633
0.422635203339085,0.8869758618392027,0.7851799087992379,0.5532727800362192
0.35016716493590977,0.6861138473669234,0.6266678931949808,0.44673630637302864
0.37239704278295765,0.6646276528637709,0.45113972397275526,0.4330042362427119
0.7297237392292224,0.6206261427791995,0.4963683324189261,0.6776017838012114
0.40949906878083714,0.7644503886630076,0.626389077057639,0.5006484646524507
0.5740769216754057,0.5124373252147715,0.8273181766477872,0.6003177986798752
0.3052391773467184,0.9059184164657339,0.6018002313879796,0.4492976777136571
0.4668828436677954,0.5772984803433294,0.6438769409523899,0.5110760553786405
0.7173950903810736,0.5623367626815845,0.5715145964928132,0.670182329125007
0.46662200183351876,0.9263536403422262,0.5921690379983173,0.5622096736760063
0.5149102103140416,0.6530008104192255,0.524913628852096,0.5396151569535647
0.5315618084327556,0.8120119999090304,0.6714560987679192,0.5990283436187277
0.6240472288474299,0.6798129571364318,0.6399961347915548,0.6357461913964778
0.6890216110555201,0.7019761232603934,0.685970809942267,0.690762316668936
0.5746915628175867,0.7975293466939947,0.5046784777784864,0.602098635708382
0.5666783805729242,0.3605768024183238,0.44550521883949035,0.5144415894086891
0.1470970656536432,0.5877626028641771,0.6978820166540012,0.30096961599569666
0.07296381706126757,0.7281940972792844,0.7794001275608292,0.2854846843220692
0.07704071549240121,0.646895179835009,0.45466621683826847,0.22763067075390592
0.18312784094506987,0.4044872726651887,0.5656427981513361,0.2757286427489333
0.5431130010165317,0.6642067452482103,0.616413371019547,0.5741089468992044
0.64809040657246,0.730667717986133,0.5772328675934811,0.651751597420019
0.6884206914773354,0.7180170818910263,0.19657451185312258,0.6222767958534285
0.22783397720122092,0.5567607584328367,0.4856636989834241,0.32052064888340553
0.22612647643552214,0.7340887177416806,0.5702222720864332,0.36144313502753683
0.42370255198761936,0.468554764689324,0.5109760170088049,0.44387803655165914
0.43914317647500195,0.8804647310952932,0.4897308380863542,0.5207897655046283
0.0744099533948364,0.9287104914541564,0.7428624199562864,0.31496671750947214
0.40638976668814053,0.4480851248907721,0.7764907413536006,0.4669348880869245
0.33087374228443756,0.799549499370382,0.4184145226237761,0.4224715454621854
0.5084162514927828,0.7451783716143549,0.4348036750312896,0.5376480259995966
0.7651042053923445,0.46401407402006345,0.6819304824443824,0.7023640235490762
0.9662123555027474,0.9999999999999769,0.5874929706929435,0.9171343103614588
0.3706866450005063,0.5753255781338831,0.6241093871697038,0.4418024707183594
0.4940044413684293,0.6122592059981822,0.7494609072387037,0.5508648816408882
0.24760557687504992,0.6095202395743032,0.5330355404271774,0.3498397565885257
0.4586251384211769,0.7159641557290699,0.7014816164791272,0.537089073361477
0.6826682670691935,0.732792593468202,0.5860071148693973,0.6771318622628576
0.5374350068180596,0.746303260125767,0.5955856179823982,0.5810237236448981
0.5774564689312683,0.6352280430052537,0.6520322056061946,0.5979716402138502
0.3053719476190093,0.6788413542847586,0.8962592974149196,0.45372624479315427
0.10041988519112696,0.9062530934438469,0.47840257249211926,0.2908068722177164
0.15913682493115602,0.8692108689718462,0.7042734665786414,0.357568418173011
0.3533378825316253,0.8788667833088564,0.4718786795586981,0.45899442829970977
0.4001588251883399,0.7948695031646912,0.5363993278692127,0.48634160538385424
0.4962107363962467,0.7218991837624955,0.572537908525502,0.5452610599366388
0.49943824518738955,0.5931484700544383,0.3775412156164658,0.49759340900385507
0.8891248443372184,0.7364870005199411,0.3292137508320372,0.782444375461803
0.5688509516705205,1,0.5792358210999409,0.6429702473047385
0.25319022528665774,0.37968870553599665,0.46578548901188765,0.30524072741932134
0.6380711874576982,0.6030960489371788,0.4564186172821064,0.6059105627237337
